date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,CIPLA,COALINDIA,DRREDDY,EICHERMOT,ETERNAL,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HINDALCO,HINDUNILVR,ICICIBANK,INDIGO,INFY,ITC,JIOFIN,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,MAXHEALTH,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATASTEEL,TCS,TECHM,TITAN,TMPV,TRENT,ULTRACEMCO,WIPRO
2024-12-26,2400.25,1243.95,7261.15,2262.4,1076.7,8878.5,1559.3,681.58,295.2,1599.5,1490.55,386.6,1355.15,4801.35,273.2,2482.05,1900.75,895.38,626.4,628.75,2332.75,1297.35,4725.0,1907.4,459.26,305.55,914.45,350.56,3629.5,2975.65,10896.0,1155.7,1074.95,334.65,240.25,310.3,1216.55,1409.05,812.45,585.38,1841.35,900.95,140.36,4169.1,1698.7,3323.05,740.8,7063.7,11460.65,305.05
2024-12-27,2409.95,1230.7,7246.3,2271.4,1077.45,8928.3,1579.3,690.78,292.05,1599.85,1506.6,380.5,1389.45,4876.9,271.25,2480.3,1892.0,899.12,621.9,617.4,2341.25,1307.55,4681.95,1916.75,460.85,304.95,913.3,351.98,3608.1,3049.45,10941.05,1126.4,1082.8,335.0,236.9,309.4,1221.05,1405.3,799.65,579.78,1861.25,907.95,138.91,4164.85,1711.65,3309.2,750.5,7118.3,11406.55,309.1
2024-12-30,2592.35,1218.5,7314.25,2288.25,1069.95,8779.9,1576.7,688.83,284.9,1586.9,1521.4,377.9,1376.9,4855.8,282.1,2443.5,1928.95,888.95,617.4,601.1,2343.5,1294.65,4597.55,1906.0,459.31,306.25,898.95,348.14,3578.95,3002.9,10798.95,1162.1,1079.95,331.4,232.65,307.55,1210.7,1403.85,788.3,583.8,1883.9,903.5,136.88,4158.8,1740.85,3257.35,733.65,6954.35,11288.35,303.7
2024-12-31,2528.65,1231.1,7296.35,2281.35,1064.7,8798.6,1568.1,682.3,293.15,1587.75,1529.0,384.15,1388.5,4821.9,278.05,2442.7,1917.4,886.42,617.05,602.45,2326.85,1281.65,4554.25,1880.0,465.71,298.7,901.5,357.21,3607.65,3007.1,10858.4,1128.15,1085.03,333.35,239.25,308.7,1215.45,1390.4,794.95,577.83,1886.35,914.7,138.05,4094.8,1706.2,3253.15,740.15,7123.35,11426.35,301.85
2025-01-01,2554.85,1218.7,7369.65,2304.65,1071.8,8740.55,1576.4,693.53,293.9,1595.7,1529.1,386.4,1369.0,4885.3,276.5,2442.15,1911.95,891.38,617.2,592.95,2322.1,1283.65,4595.7,1882.5,466.0,304.45,905.45,357.68,3667.5,3082.0,11208.3,1139.6,1084.62,333.65,236.95,310.4,1221.25,1400.4,793.2,583.73,1889.95,920.3,136.74,4112.45,1703.85,3253.85,749.25,7068.05,11447.0,300.3
2025-01-02,2597.7,1226.0,7421.65,2343.25,1086.6,9079.5,1700.65,738.92,296.8,1609.7,1537.9,392.95,1375.05,5308.1,284.6,2543.95,1972.2,896.88,620.15,599.0,2370.0,1290.6,4537.75,1957.85,470.91,304.7,912.5,367.43,3713.5,3211.1,11841.3,1159.35,1100.1,338.0,246.07,315.15,1241.8,1422.25,801.2,612.01,1878.0,929.65,138.18,4175.75,1726.95,3388.95,765.05,7321.0,11797.7,303.8
2025-01-03,2564.6,1199.55,7298.35,2335.95,1084.9,8965.7,1701.1,740.72,291.95,1598.85,1511.25,393.65,1352.65,5310.75,272.85,2510.0,1946.65,874.6,623.0,591.15,2406.25,1265.05,4466.2,1938.75,463.74,307.45,915.05,367.73,3659.9,3190.55,11934.25,1178.35,1116.35,339.85,258.89,316.05,1251.15,1447.7,793.4,609.67,1849.65,939.45,138.36,4099.9,1689.45,3451.65,790.4,7307.7,11786.0,294.45
2025-01-06,2474.45,1163.05,7429.15,2267.15,1063.4,8823.85,1684.6,734.93,282.15,1588.45,1491.4,378.75,1350.35,5250.1,264.85,2460.55,1953.05,855.25,605.95,574.1,2376.2,1264.1,4266.95,1937.85,442.65,296.7,900.9,355.93,3603.2,3105.7,11755.65,1153.2,1092.5,327.5,254.36,306.0,1218.0,1434.65,776.4,593.91,1847.4,946.9,132.18,4095.0,1686.3,3470.4,776.25,6998.35,11503.6,294.3
2025-01-07,2520.55,1174.0,7436.75,2292.6,1067.5,8810.3,1682.75,735.4,287.0,1590.85,1497.45,379.8,1351.55,5177.3,252.45,2467.25,1915.9,856.7,619.85,584.5,2390.8,1279.25,4328.6,1930.85,441.1,299.15,911.8,354.41,3643.3,3108.85,11721.3,1198.35,1106.32,328.6,263.49,305.05,1240.85,1477.75,778.75,591.68,1853.4,955.0,133.38,4028.3,1671.15,3505.1,793.25,6874.3,11618.55,294.05
2025-01-08,2515.25,1152.3,7142.65,2334.35,1074.95,8642.25,1697.0,735.54,282.1,1599.2,1494.9,380.35,1370.75,5163.2,250.05,2435.75,1932.25,847.15,618.0,586.65,2401.0,1263.75,4262.15,1933.15,449.55,298.6,902.3,353.73,3596.35,3086.1,11822.0,1203.2,1109.95,325.4,271.33,306.65,1265.5,1463.15,771.15,579.75,1837.75,961.6,132.64,4108.4,1663.75,3484.05,794.95,6699.1,11403.55,297.55
2025-01-09,2477.9,1132.35,7091.55,2350.2,1061.75,8835.85,1690.3,727.74,281.25,1607.05,1488.2,372.2,1371.6,5139.9,245.35,2410.4,1934.8,833.9,612.2,589.25,2435.4,1262.4,4260.55,1917.3,450.1,289.25,890.95,358.04,3527.9,3126.5,11740.55,1208.6,1128.03,320.35,263.18,305.25,1254.75,1468.45,760.45,561.97,1826.35,970.1,129.93,4038.85,1642.8,3487.05,780.1,6621.7,11259.8,292.3
2025-01-10,2374.4,1112.2,7036.75,2320.75,1040.7,8764.0,1701.25,728.8,271.0,1615.9,1468.8,368.5,1354.4,5058.45,242.95,2364.1,1995.1,828.38,608.65,574.45,2442.05,1249.85,4228.8,1966.95,444.9,280.55,900.1,351.24,3536.15,3092.85,11631.1,1149.9,1123.95,308.25,263.02,299.7,1241.9,1478.3,743.25,532.0,1784.8,972.8,127.43,4265.65,1705.6,3440.25,774.65,6584.1,10865.2,300.55
2025-01-13,2225.15,1066.65,6839.6,2252.65,1049.3,8596.25,1674.15,715.09,259.6,1597.2,1439.2,362.9,1335.1,4939.1,227.15,2288.15,1989.4,815.42,599.75,563.75,2451.0,1229.75,4001.4,1962.2,439.05,266.15,883.75,347.68,3464.3,2999.65,11497.7,1082.45,1118.68,298.2,255.73,287.6,1239.85,1467.4,729.5,521.1,1746.9,965.45,122.93,4291.1,1659.65,3382.75,751.0,6224.4,10615.15,291.85
2025-01-14,2380.55,1117.1,6706.85,2239.95,1051.65,8611.2,1713.5,733.5,269.9,1600.1,1447.75,369.25,1337.55,5029.55,233.6,2310.6,1813.55,823.3,600.45,590.9,2367.95,1240.3,3995.0,1940.05,436.6,272.85,906.05,350.12,3462.6,3049.5,11741.15,1084.9,1109.53,310.4,260.37,290.25,1238.75,1499.25,748.15,544.1,1770.85,963.15,126.93,4233.05,1647.5,3322.5,770.5,6161.15,10483.75,292.85
